home_number,earliest_timestamp,latest_timestamp,number_of_rows,bathroom_c_electric-mains_electric-combined,bathroom_gas-pulse_gas,bathroom_room_humidity,bathroom_room_light,bathroom_room_temperature,bathroom_tempprobe_bath,bathroom_tempprobe_central-heating-flow,bathroom_tempprobe_central-heating-return,bathroom_tempprobe_hot-water-cold-pipe,bathroom_tempprobe_hot-water-hot-pipe,bathroom_tempprobe_radiator-input,bathroom_tempprobe_radiator-output,bathroom_tempprobe_shower,bathroom_tempprobe_sink,bedroom_c_electric-mains_electric-combined,bedroom_gas-pulse_gas,bedroom_room_humidity,bedroom_room_light,bedroom_room_temperature,bedroom_tempprobe_central-heating-flow,bedroom_tempprobe_central-heating-return,bedroom_tempprobe_hot-water-cold-pipe,bedroom_tempprobe_hot-water-hot-pipe,bedroom_tempprobe_radiator-input,bedroom_tempprobe_radiator-output,conservatory_room_humidity,conservatory_room_light,conservatory_room_temperature,cupboard_c_electric-mains_electric-combined,cupboard_gas-pulse_gas,cupboard_room_humidity,cupboard_room_light,cupboard_room_temperature,cupboard_tempprobe_central-heating-flow,cupboard_tempprobe_central-heating-return,cupboard_tempprobe_hot-water-cold-pipe,cupboard_tempprobe_hot-water-hot-pipe,diningroom_c_electric-mains_electric-combined,diningroom_room_humidity,diningroom_room_light,diningroom_room_temperature,diningroom_tempprobe_central-heating-flow,diningroom_tempprobe_central-heating-return,diningroom_tempprobe_hot-water-cold-pipe,diningroom_tempprobe_hot-water-hot-pipe,diningroom_tempprobe_radiator-input,diningroom_tempprobe_radiator-output,diningroom_tempprobe_sink,hall_c_electric-mains_electric-combined,hall_electric-mains_electric-combined,hall_gas-pulse_gas,hall_room_humidity,hall_room_light,hall_room_temperature,hall_tempprobe_central-heating-flow,hall_tempprobe_central-heating-return,hall_tempprobe_hot-water-cold-pipe,hall_tempprobe_hot-water-hot-pipe,hall_tempprobe_radiator-input,hall_tempprobe_radiator-output,kitchen_c_electric-mains_electric-combined,kitchen_electric-mains_electric-combined,kitchen_gas-pulse_gas,kitchen_heatcook_humidity,kitchen_heatcook_light,kitchen_heatcook_temperature,kitchen_room_humidity,kitchen_room_light,kitchen_room_temperature,kitchen_tempprobe_central-heating-flow,kitchen_tempprobe_central-heating-return,kitchen_tempprobe_hot-water-cold-pipe,kitchen_tempprobe_hot-water-hot-pipe,kitchen_tempprobe_oven,kitchen_tempprobe_radiator-input,kitchen_tempprobe_radiator-output,kitchen_tempprobe_sink,kitchenliving_heatcook_humidity,kitchenliving_heatcook_light,kitchenliving_heatcook_temperature,kitchenliving_room_humidity,kitchenliving_room_light,kitchenliving_room_temperature,kitchenliving_tempprobe_central-heating-flow,kitchenliving_tempprobe_central-heating-return,kitchenliving_tempprobe_hot-water-cold-pipe,kitchenliving_tempprobe_hot-water-hot-pipe,kitchenliving_tempprobe_radiator-input,kitchenliving_tempprobe_radiator-output,kitchenliving_tempprobe_sink,livingroom_c_electric-mains_electric-combined,livingroom_electric-mains_electric-combined,livingroom_gas-pulse_gas,livingroom_heater_humidity,livingroom_heater_light,livingroom_heater_temperature,livingroom_room_humidity,livingroom_room_light,livingroom_room_temperature,livingroom_tempprobe_central-heating-flow,livingroom_tempprobe_central-heating-return,livingroom_tempprobe_hot-water-cold-pipe,livingroom_tempprobe_hot-water-hot-pipe,livingroom_tempprobe_radiator-input,livingroom_tempprobe_radiator-output,other_c_electric-mains_electric-combined,other_gas-pulse_gas,other_room_humidity,other_room_light,other_room_temperature,other_tempprobe_central-heating-flow,other_tempprobe_central-heating-return,other_tempprobe_hot-water-cold-pipe,other_tempprobe_hot-water-hot-pipe,other_tempprobe_radiator-input,other_tempprobe_radiator-output,other_tempprobe_shower,outside_c_electric-mains_electric-combined,outside_electric-mains_electric-combined,outside_gas-pulse_gas,outside_tempprobe_central-heating-flow,outside_tempprobe_central-heating-return,outside_tempprobe_hot-water-cold-pipe,outside_tempprobe_hot-water-hot-pipe,playroom_room_humidity,playroom_room_light,playroom_room_temperature,playroom_tempprobe_radiator-input,playroom_tempprobe_radiator-output,study_c_electric-mains_electric-combined,study_gas-pulse_gas,study_heater_humidity,study_heater_light,study_heater_temperature,study_room_humidity,study_room_light,study_room_temperature,study_tempprobe_central-heating-flow,study_tempprobe_central-heating-return,study_tempprobe_hot-water-cold-pipe,study_tempprobe_hot-water-hot-pipe,study_tempprobe_radiator-input,study_tempprobe_radiator-output,utility_c_electric-mains_electric-combined,utility_gas-pulse_gas,utility_room_humidity,utility_room_light,utility_room_temperature,utility_tempprobe_central-heating-flow,utility_tempprobe_central-heating-return,utility_tempprobe_hot-water-cold-pipe,utility_tempprobe_hot-water-hot-pipe,utility_tempprobe_radiator-input,utility_tempprobe_radiator-output,utility_tempprobe_sink
home141,05/07/2017 07:00,30/06/2018 23:00,8203,0,0,8012,8017,8012,0,0,0,0,0,0,0,0,0,0,0,19558,19652,19558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7397,0,0,8189,8187,8189,0,0,0,0,0,0,0,0,1953,0,0,0,8188,8188,8188,8186,8186,8181,8181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8187,8186,8187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home143,06/07/2017 09:00,30/08/2017 09:00,1318,0,0,128,135,128,0,0,0,0,0,0,0,0,0,0,0,2636,2636,2636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309,0,566,1303,1304,1303,0,0,0,0,0,0,0,0,0,0,0,0,1318,1317,1318,1041,1041,1203,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1318,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home144,07/07/2017 12:00,22/05/2018 06:00,7411,0,0,2273,2273,2273,0,0,0,0,0,0,0,0,0,0,0,14787,14786,14787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7383,0,0,14788,14788,14788,0,0,0,0,0,0,0,0,3413,0,0,0,7393,7393,7393,7391,7391,7395,7395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7391,7391,7391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14790,14789,14790,0,0,0,0,0,0,0,7395,7396,7395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home145,10/07/2017 07:00,30/06/2018 23:00,7592,0,0,7557,7562,7557,0,0,0,0,0,0,4850,0,4849,0,0,15112,15111,15112,0,0,0,0,9688,9688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7527,0,2032,7557,7557,7557,0,0,0,0,0,0,0,0,0,0,0,0,7557,7556,7557,7518,7518,7556,7556,0,9699,4977,4848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3326,3326,3326,0,0,0,0,4846,4846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home146,11/07/2017 07:00,30/06/2018 23:00,8232,0,0,13232,13230,13232,0,0,0,0,0,9964,9964,0,9962,0,0,24647,24651,24647,0,0,0,0,14948,9969,0,0,0,0,0,0,0,0,0,0,0,0,0,8140,8137,8140,0,0,0,0,4025,4025,0,0,0,0,16440,16439,16440,0,0,0,0,9969,4984,0,0,0,0,0,0,8219,8220,8219,8218,8218,8219,8219,0,4984,4984,4909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8220,8220,8220,0,0,0,0,9809,0,8206,6632,8220,8219,8220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8181,8180,8181,4839,0,0,0,0,0,0,8219,8219,8219,0,0,0,0,4984,4984,0,0,0,0,0,0,0,0,0,0,0,0
home147,11/07/2017 13:00,30/06/2018 23:00,8216,0,0,8214,8213,8214,0,0,0,0,0,0,0,0,0,0,250,24640,24638,24640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8201,0,0,8213,8213,8213,0,0,0,0,0,0,0,0,0,0,0,0,8211,8213,8211,8186,8186,8212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,8213,8214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home148,12/07/2017 12:00,30/06/2018 23:00,6620,0,0,6594,6601,6587,0,0,0,0,0,0,0,0,0,0,0,18449,18470,18449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6593,0,3674,6605,6605,6605,0,0,0,0,0,0,0,0,0,0,0,0,6603,6601,6603,5979,5979,5916,5916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6605,6603,6605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home149,13/07/2017 13:00,30/06/2018 23:00,8173,0,0,8162,8164,8162,0,0,0,0,0,0,0,0,0,0,0,24491,24489,24491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15696,15705,15696,6648,6648,7309,7309,0,0,0,7820,0,0,16120,16128,16120,0,0,0,0,0,0,0,0,0,0,0,0,8140,8136,8140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6805,6805,6805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8144,8145,8144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home150,14/07/2017 07:00,30/06/2018 23:00,7866,0,0,7857,7856,7857,0,0,0,0,0,0,0,0,0,0,0,15683,15690,15683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800,0,1646,7847,7847,7847,0,0,0,0,0,0,0,0,0,0,0,0,7860,7860,7860,7851,7851,7848,7848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7477,7480,7477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home151,14/07/2017 12:00,30/06/2018 23:00,7913,0,0,15761,15757,15760,0,7864,7864,7888,7888,0,0,0,0,0,0,23630,23625,23630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7876,0,4412,15778,15776,15778,0,0,0,0,0,0,0,0,0,0,0,0,7869,7869,7869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7888,7889,7888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home152,18/07/2017 09:00,19/01/2018 08:00,4372,0,0,339,342,339,0,0,0,0,0,0,0,0,0,0,0,17456,17457,17456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4335,0,0,8740,8739,8740,0,0,0,0,0,0,0,0,0,0,0,0,4372,4371,4372,4371,4371,4369,4369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4371,4372,4371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home153,19/07/2017 07:00,07/06/2018 07:00,7502,0,0,6446,6472,6446,0,0,0,0,0,0,0,0,0,0,0,7485,7483,7485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7440,0,1984,7405,7406,7405,7393,7393,7414,7414,0,0,0,0,0,0,0,0,7189,7198,7189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7358,7350,7358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home154,19/07/2017 11:00,26/04/2018 20:00,5423,0,0,5419,5417,5419,0,0,0,0,0,0,0,0,0,0,0,16208,16212,16208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10846,10846,10846,5422,5422,5421,5421,0,0,5421,0,0,0,0,0,5418,5419,5418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5422,5423,5422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home155,20/07/2017 10:00,30/06/2018 23:00,8002,0,0,4550,4564,4550,0,0,0,0,0,0,0,0,0,0,0,16012,16058,16012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7767,7760,7767,0,0,0,0,0,0,0,7970,0,0,22944,23006,22944,0,0,0,0,0,0,0,0,0,0,0,0,7987,7987,7987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2265,2562,2265,0,0,0,0,0,0,0,0,0,0,0,7560,7249,7095,7095,0,0,0,0,0,3331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7983,7983,7983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home156,21/07/2017 11:00,09/05/2018 22:00,6734,0,0,13457,13451,13457,0,0,0,0,0,0,0,0,0,0,0,13379,13382,13379,5862,5862,4690,4690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6728,0,2,6709,6715,6709,0,0,0,0,0,0,0,0,0,0,0,0,6582,6587,6582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6730,6731,6730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home157,11/08/2017 12:00,28/06/2018 14:00,7426,0,0,7415,7415,7415,0,0,0,0,0,0,0,0,0,0,0,14827,14825,14827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7415,7414,7415,0,0,0,0,0,0,0,0,0,0,0,0,7414,7414,7414,7415,0,7414,7414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7401,0,0,0,0,0,7415,7414,7415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home158,25/07/2017 10:00,24/05/2018 07:00,7024,0,2450,13965,13969,13965,0,0,0,0,0,0,0,0,0,0,0,6687,6685,6687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7003,0,0,6992,6993,6992,0,0,0,0,0,0,0,0,0,0,0,0,7002,7011,7002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7014,7014,7014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2009,6982,6982,0,0,0
home159,25/07/2017 14:00,30/06/2018 23:00,6849,0,0,13666,13666,13666,0,0,0,0,0,0,0,0,0,0,0,13677,13676,13677,6687,6687,6710,6710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13678,13679,13678,0,0,0,0,0,0,0,0,0,0,0,0,6774,6783,6774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746,0,0,0,6840,6840,6840,0,0,0,0,0,0,6827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6841,6841,6841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home160,26/07/2017 07:00,30/06/2018 23:00,7551,0,0,15049,15049,15049,0,0,0,0,0,0,0,0,0,0,0,21480,21473,21480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15051,15050,15051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7528,7528,7528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7518,4350,218,218,218,7247,7247,6807,6807,0,0,0
home161,26/07/2017 12:00,30/06/2018 23:00,7637,0,0,15147,15141,15147,0,0,0,0,0,0,0,0,0,0,6919,36799,36796,36799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7587,7588,7587,0,0,0,0,0,0,0,0,0,0,0,0,7554,7555,7554,7567,7567,7580,7580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7587,7587,7587,0,0,0,0,0,0,7574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home162,14/08/2017 08:00,30/06/2018 23:00,7417,0,0,7382,7380,7382,5043,0,0,0,0,5043,5043,0,5044,0,0,14730,14733,14730,0,0,0,0,10086,10086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7344,0,3892,7375,7376,7375,0,0,0,0,5044,5044,0,0,0,0,0,0,7371,7370,7371,7308,7308,7377,7377,0,5041,5041,5042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7390,7389,7390,0,0,0,0,10084,5043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home163,15/08/2017 10:00,30/06/2018 23:00,7371,0,0,13595,13609,13595,0,0,0,0,0,0,0,0,0,0,0,21027,21008,21027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7287,0,14638,14634,14638,7270,7270,7136,7136,0,0,0,0,0,0,0,0,7349,7349,7349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7344,7340,7344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home164,19/05/2017 14:00,30/06/2018 23:00,7248,0,0,20786,20857,20786,0,0,0,0,0,0,0,0,0,0,0,14023,14043,14023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7228,7228,7228,0,0,0,0,0,0,0,0,0,0,0,0,5119,5135,5119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7079,7087,7079,0,0,0,0,0,0,7216,0,0,0,0,7220,7220,7208,7208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4277,0,0,0,7229,7229,7229,0,0,0,0,0,0,0,0,13458,13451,13458,0,0,0,0,0,0,0
home165,27/07/2017 11:00,30/06/2018 23:00,7837,0,0,23433,23433,23433,0,0,0,0,0,0,0,0,0,0,0,15622,15622,15622,0,0,0,0,0,0,0,0,0,7800,4869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7810,7811,7810,0,0,0,0,0,0,0,0,0,0,0,0,7066,7081,7066,6276,6276,6994,6994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7788,7783,7788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7809,7809,7809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home166,27/07/2017 13:00,30/06/2018 23:00,7840,0,0,7830,7829,7830,0,0,0,0,0,0,0,0,0,0,0,15662,15660,15662,0,0,0,0,0,0,7715,7709,7715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7829,7829,7829,0,0,0,0,0,0,0,0,0,0,0,0,7828,7828,7828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7825,7827,7825,7824,7824,7823,7823,0,0,7820,0,0,0,0,0,0,0,0,0,0,0,0,0,2949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home167,24/08/2016 09:00,20/02/2018 20:00,10583,0,0,10541,10543,4745,0,0,0,0,0,0,0,0,0,0,0,21129,21126,9512,0,0,0,0,0,0,0,0,0,10576,5738,10577,10577,4756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9732,9738,4756,1468,1470,9499,9499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10303,10300,4640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home168,02/08/2017 07:00,30/06/2018 23:00,6509,0,0,12925,12976,11706,0,0,0,0,0,9380,9380,0,9380,0,0,19464,19463,19464,0,0,0,0,14073,14073,0,0,0,0,0,0,0,0,0,0,0,0,0,6488,6488,6488,0,0,0,0,4692,4692,0,0,0,0,6488,6488,6488,0,0,0,0,4692,4692,0,0,0,0,0,0,6488,6488,6488,0,0,0,0,0,4692,4692,4690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6488,6488,6488,0,0,0,0,9382,9382,6475,4258,6488,6488,6488,6335,6335,6448,6448,4692,4692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home169,02/08/2017 11:00,28/06/2018 23:00,6591,0,0,4760,4758,4760,0,0,0,0,0,4654,4654,0,4656,0,0,19697,19699,19697,0,0,0,0,9319,13979,0,0,0,0,0,0,0,0,0,0,0,0,0,6580,6580,6580,0,0,0,0,6451,9323,0,0,0,0,13145,13145,13145,0,0,0,0,4660,4660,6571,0,0,0,0,0,6579,6580,6579,0,0,0,0,0,4660,4660,2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6430,6440,6519,6522,0,0,4540,0,0,2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home170,28/06/2017 09:00,21/06/2018 10:00,7271,0,0,13444,13476,13444,0,0,0,0,0,0,0,0,0,0,0,20929,20914,20929,7161,7161,7176,7176,0,0,7263,7261,7263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6755,0,2223,7234,7229,7234,0,0,0,0,0,0,0,0,0,0,0,0,7162,7165,7162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7186,7187,7186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6870,6896,6870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home171,03/08/2017 10:00,22/04/2018 11:00,2384,0,0,2364,2361,2364,885,0,0,0,0,156,874,0,877,0,0,7100,7099,7100,0,0,0,0,1763,2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2360,0,0,2369,2369,2369,0,0,0,0,883,883,0,0,0,0,0,0,2369,2369,2369,2361,2361,2362,2362,0,880,880,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2369,2369,2369,0,0,0,0,883,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home173,08/08/2017 12:00,02/03/2018 20:00,4633,0,0,13892,13891,13892,0,0,0,0,0,0,0,0,0,0,0,13894,13893,13894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4631,4630,4631,0,0,0,0,0,0,0,0,0,0,0,0,4632,4633,4632,4632,4632,4631,4631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4631,0,0,0,0,0,4632,4632,4632,0,0,0,0,0,0,0,0,4632,4632,4632,0,0,0,0,0,0,0,0,0,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home174,09/08/2017 07:00,30/06/2018 23:00,7556,0,0,15022,15016,15022,0,0,0,0,0,0,0,0,0,0,0,29973,29971,29973,0,0,0,0,0,0,2618,2599,2618,0,4986,0,0,0,0,0,0,0,0,7506,7504,7506,0,0,0,0,0,0,0,7511,0,0,15037,15035,15037,0,0,0,0,0,0,0,0,0,0,0,0,1402,1402,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11826,11809,11826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6855,6855,5938,5938,0,0,0
