timestamp,home288_hall2680_sensor18560c18564_electric-mains_electric-combined,home288_hall2680_sensor18566_gas-pulse_gas
2018-06-03 04:00:00,140.0,0.0
2018-06-03 05:00:00,125.0,112.0
2018-06-03 06:00:00,154.0,4142.0
2018-06-03 07:00:00,150.0,5151.0
2018-06-03 08:00:00,168.0,1902.0
2018-06-03 09:00:00,146.0,335.0
2018-06-03 10:00:00,579.0,112.0
2018-06-03 11:00:00,432.0,0.0
2018-06-03 12:00:00,387.0,112.0
2018-06-03 13:00:00,508.0,0.0
2018-06-03 14:00:00,643.0,784.0
2018-06-03 15:00:00,340.0,223.0
2018-06-03 16:00:00,881.0,1679.0
2018-06-03 17:00:00,1009.0,0.0
2018-06-03 18:00:00,911.0,0.0
2018-06-03 19:00:00,431.0,112.0
2018-06-03 20:00:00,454.0,0.0
2018-06-03 21:00:00,392.0,224.0
2018-06-03 22:00:00,206.0,0.0
2018-06-03 23:00:00,211.0,2573.0
2018-06-04 00:00:00,195.0,0.0
2018-06-04 01:00:00,201.0,112.0
2018-06-04 02:00:00,178.0,0.0
2018-06-04 03:00:00,170.0,112.0
2018-06-04 04:00:00,179.0,0.0
2018-06-04 05:00:00,162.0,112.0
2018-06-04 06:00:00,179.0,0.0
2018-06-04 07:00:00,184.0,0.0
2018-06-04 08:00:00,311.0,0.0
2018-06-04 09:00:00,295.0,223.0
2018-06-04 10:00:00,296.0,0.0
2018-06-04 11:00:00,337.0,112.0
2018-06-04 12:00:00,446.0,0.0
2018-06-04 13:00:00,438.0,112.0
2018-06-04 14:00:00,423.0,0.0
2018-06-04 15:00:00,438.0,112.0
2018-06-04 16:00:00,714.0,112.0
2018-06-04 17:00:00,442.0,0.0
2018-06-04 18:00:00,376.0,112.0
2018-06-04 19:00:00,162.0,0.0
2018-06-04 20:00:00,166.0,224.0
2018-06-04 21:00:00,174.0,0.0
2018-06-04 22:00:00,234.0,4141.0
2018-06-04 23:00:00,473.0,6821.0
2018-06-05 00:00:00,490.0,1120.0
2018-06-05 01:00:00,595.0,2686.0
2018-06-05 02:00:00,193.0,0.0
2018-06-05 03:00:00,124.0,0.0
2018-06-05 04:00:00,144.0,0.0
2018-06-05 05:00:00,125.0,112.0
2018-06-05 06:00:00,140.0,0.0
2018-06-05 07:00:00,131.0,112.0
2018-06-05 08:00:00,125.0,0.0
2018-06-05 09:00:00,138.0,112.0
2018-06-05 10:00:00,134.0,0.0
2018-06-05 11:00:00,108.0,112.0
2018-06-05 12:00:00,96.0,0.0
2018-06-05 13:00:00,104.0,112.0
2018-06-05 14:00:00,99.0,0.0
2018-06-05 15:00:00,98.0,112.0
2018-06-05 16:00:00,105.0,0.0
2018-06-05 17:00:00,100.0,112.0
2018-06-05 18:00:00,165.0,0.0
2018-06-05 19:00:00,135.0,112.0
2018-06-05 20:00:00,156.0,0.0
2018-06-05 21:00:00,734.0,4251.0
2018-06-05 22:00:00,802.0,6710.0
2018-06-05 23:00:00,564.0,4253.0
2018-06-06 00:00:00,220.0,0.0
2018-06-06 01:00:00,135.0,0.0
2018-06-06 02:00:00,133.0,0.0
2018-06-06 03:00:00,129.0,0.0
2018-06-06 04:00:00,137.0,112.0
2018-06-06 05:00:00,118.0,0.0
2018-06-06 06:00:00,144.0,112.0
2018-06-06 07:00:00,136.0,0.0
2018-06-06 08:00:00,125.0,112.0
2018-06-06 09:00:00,139.0,0.0
2018-06-06 10:00:00,221.0,5820.0
2018-06-06 11:00:00,136.0,5374.0
2018-06-06 12:00:00,118.0,2574.0
2018-06-06 13:00:00,108.0,0.0
2018-06-06 14:00:00,313.0,0.0
2018-06-06 15:00:00,309.0,3580.0
2018-06-06 16:00:00,340.0,0.0
2018-06-06 17:00:00,357.0,0.0
2018-06-06 18:00:00,399.0,2685.0
2018-06-06 19:00:00,540.0,2685.0
2018-06-06 20:00:00,455.0,1564.0
2018-06-06 21:00:00,438.0,0.0
2018-06-06 22:00:00,420.0,2463.0
2018-06-06 23:00:00,420.0,2909.0
2018-06-07 00:00:00,215.0,0.0
2018-06-07 01:00:00,172.0,0.0
2018-06-07 02:00:00,173.0,0.0
2018-06-07 03:00:00,163.0,0.0
2018-06-07 04:00:00,182.0,0.0
2018-06-07 05:00:00,163.0,223.0
2018-06-07 06:00:00,214.0,112.0
2018-06-07 07:00:00,256.0,0.0
2018-06-07 08:00:00,392.0,112.0
2018-06-07 09:00:00,440.0,1006.0
2018-06-07 10:00:00,564.0,1007.0
2018-06-07 11:00:00,483.0,782.0
2018-06-07 12:00:00,427.0,112.0
2018-06-07 13:00:00,320.0,112.0
2018-06-07 14:00:00,122.0,0.0
2018-06-07 15:00:00,114.0,112.0
2018-06-07 16:00:00,127.0,0.0
2018-06-07 17:00:00,162.0,112.0
2018-06-07 18:00:00,477.0,0.0
2018-06-07 19:00:00,480.0,5364.0
2018-06-07 20:00:00,854.0,7936.0
2018-06-07 21:00:00,1184.0,3132.0
2018-06-07 22:00:00,1072.0,0.0
2018-06-07 23:00:00,652.0,3245.0
2018-06-08 00:00:00,199.0,0.0
2018-06-08 01:00:00,119.0,112.0
2018-06-08 02:00:00,112.0,0.0
2018-06-08 03:00:00,101.0,112.0
2018-06-08 04:00:00,120.0,0.0
2018-06-08 05:00:00,146.0,112.0
2018-06-08 06:00:00,148.0,4367.0
2018-06-08 07:00:00,153.0,1342.0
2018-06-08 08:00:00,137.0,1455.0
2018-06-08 09:00:00,155.0,2240.0
2018-06-08 10:00:00,140.0,0.0
2018-06-08 11:00:00,131.0,112.0
2018-06-08 12:00:00,147.0,0.0
2018-06-08 13:00:00,131.0,112.0
2018-06-08 14:00:00,148.0,0.0
2018-06-08 15:00:00,165.0,112.0
2018-06-08 16:00:00,270.0,0.0
2018-06-08 17:00:00,459.0,8385.0
2018-06-08 18:00:00,374.0,3579.0
2018-06-08 19:00:00,183.0,0.0
2018-06-08 20:00:00,151.0,0.0
2018-06-08 21:00:00,153.0,0.0
2018-06-08 22:00:00,156.0,112.0
2018-06-08 23:00:00,216.0,112.0
2018-06-09 00:00:00,238.0,0.0
2018-06-09 01:00:00,185.0,112.0
2018-06-09 02:00:00,182.0,2016.0
2018-06-09 03:00:00,208.0,4474.0
2018-06-09 04:00:00,199.0,112.0
2018-06-09 05:00:00,216.0,0.0
2018-06-09 06:00:00,210.0,5148.0
2018-06-09 07:00:00,228.0,5593.0
2018-06-09 08:00:00,217.0,3243.0
2018-06-09 09:00:00,339.0,0.0
2018-06-09 10:00:00,364.0,0.0
2018-06-09 11:00:00,350.0,0.0
2018-06-09 12:00:00,350.0,223.0
2018-06-09 13:00:00,339.0,0.0
2018-06-09 14:00:00,343.0,0.0
2018-06-09 15:00:00,315.0,112.0
2018-06-09 16:00:00,416.0,896.0
2018-06-09 17:00:00,728.0,446.0
2018-06-09 18:00:00,768.0,0.0
2018-06-09 19:00:00,1371.0,4477.0
2018-06-09 20:00:00,573.0,0.0
2018-06-09 21:00:00,476.0,1230.0
2018-06-09 22:00:00,489.0,1567.0
2018-06-09 23:00:00,449.0,1007.0
2018-06-10 00:00:00,494.0,0.0
2018-06-10 01:00:00,551.0,3358.0
2018-06-10 02:00:00,204.0,2574.0
2018-06-10 03:00:00,157.0,1791.0
2018-06-10 04:00:00,158.0,448.0
2018-06-10 05:00:00,137.0,0.0
2018-06-10 06:00:00,154.0,1904.0
2018-06-10 07:00:00,164.0,2352.0
2018-06-10 08:00:00,152.0,1680.0
2018-06-10 09:00:00,171.0,112.0
2018-06-10 10:00:00,246.0,0.0
2018-06-10 11:00:00,491.0,669.0
2018-06-10 12:00:00,787.0,672.0
2018-06-10 13:00:00,522.0,560.0
2018-06-10 14:00:00,627.0,2575.0
2018-06-10 15:00:00,374.0,112.0
2018-06-10 16:00:00,385.0,224.0
2018-06-10 17:00:00,383.0,0.0
2018-06-10 18:00:00,360.0,112.0
2018-06-10 19:00:00,377.0,0.0
2018-06-10 20:00:00,354.0,112.0
2018-06-10 21:00:00,323.0,0.0
2018-06-10 22:00:00,259.0,112.0
2018-06-10 23:00:00,280.0,0.0
2018-06-11 00:00:00,1090.0,2015.0
2018-06-11 01:00:00,239.0,784.0
2018-06-11 02:00:00,104.0,0.0
2018-06-11 03:00:00,125.0,0.0
2018-06-11 04:00:00,117.0,0.0
2018-06-11 05:00:00,107.0,0.0
2018-06-11 06:00:00,120.0,223.0
2018-06-11 07:00:00,89.0,0.0
2018-06-11 08:00:00,120.0,224.0
2018-06-11 09:00:00,113.0,0.0
2018-06-11 10:00:00,295.0,112.0
2018-06-11 11:00:00,588.0,0.0
2018-06-11 12:00:00,182.0,112.0
2018-06-11 13:00:00,159.0,0.0
2018-06-11 14:00:00,147.0,112.0
2018-06-11 15:00:00,166.0,0.0
2018-06-11 16:00:00,294.0,5368.0
2018-06-11 17:00:00,293.0,0.0
2018-06-11 18:00:00,222.0,0.0
2018-06-11 19:00:00,187.0,0.0
2018-06-11 20:00:00,195.0,112.0
2018-06-11 21:00:00,197.0,112.0
2018-06-11 22:00:00,195.0,0.0
2018-06-11 23:00:00,217.0,112.0
2018-06-12 00:00:00,203.0,0.0
2018-06-12 01:00:00,642.0,448.0
2018-06-12 02:00:00,543.0,1342.0
2018-06-12 03:00:00,211.0,0.0
2018-06-12 04:00:00,160.0,0.0
2018-06-12 05:00:00,147.0,112.0
2018-06-12 06:00:00,160.0,0.0
2018-06-12 07:00:00,164.0,112.0
2018-06-12 08:00:00,138.0,0.0
