timestamp,home290_other2691_sensor18644c18653_electric-mains_electric-combined,home290_other2695_sensor18665_gas-pulse_gas
2018-03-06 05:00:00,1149.0,9796.0
2018-03-06 06:00:00,2201.0,9796.0
2018-03-06 07:00:00,1101.0,9164.0
2018-03-06 08:00:00,328.0,4424.0
2018-03-06 09:00:00,1381.0,9480.0
2018-03-06 10:00:00,1461.0,9796.0
2018-03-06 11:00:00,963.0,9164.0
2018-03-06 12:00:00,550.0,6636.0
2018-03-06 13:00:00,297.0,5688.0
2018-03-06 14:00:00,442.0,6635.0
2018-03-06 15:00:00,401.0,6320.0
2018-03-06 16:00:00,313.0,6320.0
2018-03-06 17:00:00,567.0,6636.0
2018-03-06 18:00:00,824.0,8848.0
2018-03-06 19:00:00,849.0,8848.0
2018-03-06 20:00:00,731.0,9164.0
2018-03-06 21:00:00,520.0,8532.0
2018-03-06 22:00:00,852.0,8532.0
2018-03-06 23:00:00,710.0,8848.0
2018-03-07 00:00:00,347.0,1264.0
2018-03-07 01:00:00,191.0,0.0
2018-03-07 02:00:00,210.0,0.0
2018-03-07 03:00:00,198.0,0.0
2018-03-07 04:00:00,175.0,1264.0
2018-03-07 05:00:00,290.0,8848.0
2018-03-07 06:00:00,2347.0,6951.0
2018-03-07 07:00:00,796.0,8216.0
2018-03-07 08:00:00,310.0,948.0
2018-03-07 09:00:00,365.0,2212.0
2018-03-07 10:00:00,370.0,0.0
2018-03-07 11:00:00,392.0,0.0
2018-03-07 12:00:00,361.0,0.0
2018-03-07 13:00:00,361.0,0.0
2018-03-07 14:00:00,395.0,3160.0
2018-03-07 15:00:00,432.0,10428.0
2018-03-07 16:00:00,381.0,6952.0
2018-03-07 17:00:00,464.0,7900.0
2018-03-07 18:00:00,4032.0,10112.0
2018-03-07 19:00:00,2862.0,9164.0
2018-03-07 20:00:00,694.0,13272.0
2018-03-07 21:00:00,724.0,8848.0
2018-03-07 22:00:00,555.0,7900.0
2018-03-07 23:00:00,871.0,3476.0
2018-03-08 00:00:00,753.0,0.0
2018-03-08 01:00:00,336.0,0.0
2018-03-08 02:00:00,202.0,0.0
2018-03-08 03:00:00,203.0,632.0
2018-03-08 04:00:00,179.0,0.0
2018-03-08 05:00:00,269.0,8848.0
2018-03-08 06:00:00,2363.0,8216.0
2018-03-08 07:00:00,849.0,9480.0
2018-03-08 08:00:00,209.0,0.0
2018-03-08 09:00:00,183.0,0.0
2018-03-08 10:00:00,198.0,0.0
2018-03-08 11:00:00,186.0,0.0
2018-03-08 12:00:00,219.0,632.0
2018-03-08 13:00:00,207.0,0.0
2018-03-08 14:00:00,200.0,1264.0
2018-03-08 15:00:00,400.0,8216.0
2018-03-08 16:00:00,488.0,6004.0
2018-03-08 17:00:00,531.0,6952.0
2018-03-08 18:00:00,2468.0,8532.0
2018-03-08 19:00:00,5007.0,7900.0
2018-03-08 20:00:00,1246.0,9796.0
2018-03-08 21:00:00,2993.0,8848.0
2018-03-08 22:00:00,799.0,7584.0
2018-03-08 23:00:00,476.0,7268.0
2018-03-09 00:00:00,205.0,0.0
2018-03-09 01:00:00,205.0,0.0
2018-03-09 02:00:00,187.0,0.0
2018-03-09 03:00:00,201.0,1264.0
2018-03-09 06:00:00,2927.0,3792.0
2018-03-09 08:00:00,245.0,0.0
2018-03-09 09:00:00,149.0,0.0
2018-03-09 10:00:00,931.0,6636.0
2018-03-09 11:00:00,488.0,4424.0
2018-03-09 12:00:00,475.0,5372.0
2018-03-09 13:00:00,318.0,7900.0
2018-03-09 14:00:00,1342.0,6004.0
2018-03-09 15:00:00,1273.0,6004.0
2018-03-09 16:00:00,1182.0,6636.0
2018-03-09 17:00:00,1803.0,6320.0
2018-03-09 18:00:00,1670.0,9164.0
2018-03-09 19:00:00,2816.0,7900.0
2018-03-09 20:00:00,663.0,6636.0
2018-03-09 21:00:00,765.0,7584.0
2018-03-09 22:00:00,685.0,1580.0
2018-03-09 23:00:00,524.0,632.0
2018-03-10 00:00:00,366.0,1264.0
2018-03-10 01:00:00,184.0,0.0
2018-03-10 02:00:00,198.0,0.0
2018-03-10 03:00:00,212.0,632.0
2018-03-10 04:00:00,1595.0,7584.0
2018-03-10 05:00:00,333.0,6636.0
2018-03-10 06:00:00,311.0,6320.0
2018-03-10 07:00:00,341.0,6320.0
2018-03-10 08:00:00,1900.0,6320.0
2018-03-10 09:00:00,516.0,632.0
2018-03-10 10:00:00,654.0,5372.0
2018-03-10 11:00:00,1098.0,6952.0
2018-03-10 12:00:00,2418.0,6636.0
2018-03-10 13:00:00,976.0,7584.0
2018-03-10 14:00:00,1920.0,7268.0
2018-03-10 15:00:00,879.0,6320.0
2018-03-10 16:00:00,625.0,6004.0
2018-03-10 17:00:00,337.0,6004.0
2018-03-10 18:00:00,1219.0,8848.0
2018-03-10 19:00:00,655.0,8848.0
2018-03-10 20:00:00,479.0,8532.0
2018-03-10 21:00:00,486.0,8532.0
2018-03-10 22:00:00,420.0,1580.0
2018-03-10 23:00:00,215.0,632.0
2018-03-11 00:00:00,222.0,0.0
2018-03-11 01:00:00,205.0,316.0
2018-03-11 02:00:00,175.0,0.0
2018-03-11 03:00:00,207.0,0.0
2018-03-11 05:00:00,154.0,0.0
2018-03-11 06:00:00,313.0,3476.0
2018-03-11 08:00:00,3680.0,3160.0
2018-03-11 09:00:00,179.0,0.0
2018-03-11 11:00:00,460.0,3475.0
2018-03-11 14:00:00,854.0,3160.0
2018-03-11 16:00:00,705.0,948.0
2018-03-11 17:00:00,690.0,2528.0
2018-03-11 19:00:00,1019.0,2844.0
2018-03-11 20:00:00,703.0,1580.0
2018-03-11 21:00:00,518.0,5056.0
2018-03-11 22:00:00,657.0,2212.0
2018-03-11 23:00:00,371.0,0.0
2018-03-12 00:00:00,222.0,632.0
2018-03-12 01:00:00,233.0,0.0
2018-03-12 02:00:00,204.0,0.0
2018-03-12 03:00:00,183.0,0.0
2018-03-12 04:00:00,228.0,0.0
2018-03-12 05:00:00,307.0,7267.0
2018-03-12 06:00:00,1525.0,9480.0
2018-03-12 07:00:00,580.0,6636.0
2018-03-12 08:00:00,233.0,0.0
2018-03-12 09:00:00,198.0,0.0
2018-03-12 10:00:00,189.0,0.0
2018-03-12 11:00:00,213.0,0.0
2018-03-12 12:00:00,198.0,0.0
2018-03-12 13:00:00,187.0,0.0
2018-03-12 14:00:00,193.0,0.0
2018-03-12 15:00:00,225.0,0.0
2018-03-12 16:00:00,398.0,8532.0
2018-03-12 17:00:00,1057.0,9164.0
2018-03-12 18:00:00,1155.0,9480.0
2018-03-12 19:00:00,698.0,9164.0
2018-03-12 20:00:00,2835.0,8848.0
2018-03-12 21:00:00,1594.0,9480.0
2018-03-12 22:00:00,381.0,0.0
2018-03-12 23:00:00,341.0,0.0
2018-03-13 00:00:00,326.0,0.0
2018-03-13 01:00:00,192.0,0.0
2018-03-13 02:00:00,228.0,0.0
2018-03-13 03:00:00,207.0,0.0
2018-03-13 04:00:00,183.0,0.0
2018-03-13 05:00:00,190.0,0.0
2018-03-13 06:00:00,2119.0,8848.0
2018-03-13 07:00:00,826.0,9480.0
2018-03-13 08:00:00,252.0,948.0
2018-03-13 09:00:00,1366.0,6952.0
2018-03-13 10:00:00,396.0,6004.0
2018-03-13 11:00:00,369.0,6320.0
2018-03-13 12:00:00,323.0,6320.0
2018-03-13 13:00:00,320.0,5688.0
2018-03-13 14:00:00,282.0,6635.0
2018-03-13 15:00:00,329.0,6951.0
2018-03-13 16:00:00,851.0,6004.0
2018-03-13 17:00:00,681.0,8216.0
2018-03-13 18:00:00,1452.0,9480.0
2018-03-13 19:00:00,927.0,7900.0
2018-03-13 20:00:00,2024.0,7900.0
2018-03-13 21:00:00,1020.0,7900.0
2018-03-13 22:00:00,2798.0,6952.0
2018-03-13 23:00:00,916.0,6004.0
2018-03-14 00:00:00,890.0,0.0
2018-03-14 01:00:00,238.0,0.0
2018-03-14 02:00:00,193.0,0.0
2018-03-14 03:00:00,184.0,948.0
2018-03-14 04:00:00,191.0,0.0
2018-03-14 05:00:00,300.0,9164.0
2018-03-14 06:00:00,1464.0,8848.0
2018-03-14 07:00:00,898.0,8216.0
2018-03-14 08:00:00,199.0,316.0
2018-03-14 09:00:00,206.0,0.0
2018-03-14 10:00:00,184.0,0.0
2018-03-14 11:00:00,182.0,632.0
2018-03-14 12:00:00,198.0,0.0
2018-03-14 13:00:00,208.0,316.0
2018-03-14 14:00:00,192.0,0.0
2018-03-14 15:00:00,255.0,6004.0
2018-03-14 16:00:00,305.0,7584.0
2018-03-14 17:00:00,289.0,6952.0
2018-03-14 18:00:00,787.0,8848.0
2018-03-14 19:00:00,3115.0,9796.0
2018-03-14 20:00:00,751.0,8216.0
2018-03-14 21:00:00,564.0,10428.0
2018-03-14 22:00:00,689.0,8216.0
2018-03-14 23:00:00,537.0,9796.0
2018-03-15 00:00:00,493.0,4740.0
2018-03-15 01:00:00,257.0,0.0
2018-03-15 02:00:00,184.0,0.0
2018-03-15 04:00:00,199.0,948.0
2018-03-15 05:00:00,304.0,8531.0
2018-03-15 06:00:00,1441.0,7900.0
2018-03-15 07:00:00,908.0,7899.0
2018-03-15 08:00:00,214.0,316.0
2018-03-15 09:00:00,174.0,0.0
2018-03-15 10:00:00,204.0,316.0
2018-03-15 11:00:00,213.0,0.0
2018-03-15 12:00:00,198.0,316.0
2018-03-15 13:00:00,171.0,0.0
2018-03-15 14:00:00,205.0,0.0
2018-03-15 15:00:00,259.0,7584.0
2018-03-15 16:00:00,288.0,6636.0
2018-03-15 17:00:00,274.0,6320.0
2018-03-15 18:00:00,1105.0,9480.0
2018-03-15 19:00:00,2320.0,8216.0
2018-03-15 20:00:00,1487.0,15484.0
2018-03-15 21:00:00,687.0,9164.0
2018-03-15 22:00:00,837.0,8216.0
2018-03-15 23:00:00,474.0,10428.0
2018-03-16 00:00:00,207.0,0.0
2018-03-16 01:00:00,194.0,632.0
2018-03-16 02:00:00,197.0,0.0
2018-03-16 03:00:00,206.0,0.0
2018-03-16 04:00:00,166.0,316.0
2018-03-16 05:00:00,280.0,9164.0
2018-03-16 06:00:00,1571.0,6952.0
2018-03-16 07:00:00,595.0,8848.0
2018-03-16 08:00:00,326.0,4424.0
2018-03-16 09:00:00,336.0,7268.0
2018-03-16 10:00:00,1403.0,7900.0
2018-03-16 11:00:00,672.0,9164.0
2018-03-16 12:00:00,1136.0,8532.0
2018-03-16 13:00:00,395.0,6320.0
2018-03-16 14:00:00,1408.0,9796.0
2018-03-16 15:00:00,950.0,9164.0
2018-03-16 16:00:00,1474.0,8532.0
2018-03-16 17:00:00,4397.0,9164.0
2018-03-16 18:00:00,2323.0,9164.0
2018-03-16 19:00:00,1350.0,8216.0
2018-03-16 20:00:00,863.0,8531.0
2018-03-16 21:00:00,1121.0,9480.0
2018-03-16 22:00:00,748.0,8847.0
2018-03-16 23:00:00,512.0,7900.0
2018-03-17 00:00:00,233.0,0.0
2018-03-17 01:00:00,201.0,632.0
2018-03-17 02:00:00,194.0,0.0
2018-03-17 04:00:00,178.0,0.0
2018-03-17 05:00:00,192.0,316.0
2018-03-17 06:00:00,355.0,8848.0
2018-03-17 07:00:00,246.0,6636.0
2018-03-17 08:00:00,456.0,7268.0
2018-03-17 09:00:00,2292.0,11376.0
2018-03-17 10:00:00,863.0,9480.0
2018-03-17 11:00:00,652.0,6320.0
2018-03-17 12:00:00,169.0,0.0
2018-03-17 13:00:00,196.0,0.0
2018-03-17 14:00:00,187.0,948.0
2018-03-17 15:00:00,275.0,8215.0
2018-03-17 16:00:00,260.0,7268.0
2018-03-17 17:00:00,279.0,5688.0
2018-03-17 18:00:00,264.0,7268.0
2018-03-17 19:00:00,258.0,6320.0
2018-03-17 20:00:00,275.0,6320.0
2018-03-17 21:00:00,340.0,6952.0
2018-03-17 22:00:00,147.0,0.0
2018-03-17 23:00:00,173.0,316.0
2018-03-18 00:00:00,220.0,0.0
2018-03-18 01:00:00,164.0,316.0
2018-03-18 02:00:00,191.0,0.0
2018-03-18 04:00:00,177.0,0.0
2018-03-18 05:00:00,175.0,316.0
2018-03-18 06:00:00,270.0,10111.0
2018-03-18 07:00:00,257.0,6952.0
2018-03-18 08:00:00,290.0,6636.0
2018-03-18 09:00:00,152.0,632.0
2018-03-18 10:00:00,167.0,0.0
2018-03-18 11:00:00,176.0,0.0
2018-03-18 12:00:00,187.0,316.0
2018-03-18 13:00:00,284.0,5687.0
2018-03-18 14:00:00,860.0,12008.0
2018-03-18 15:00:00,1221.0,12008.0
2018-03-18 16:00:00,543.0,11376.0
2018-03-18 17:00:00,1646.0,12008.0
2018-03-18 18:00:00,3375.0,11376.0
2018-03-18 19:00:00,2719.0,11692.0
2018-03-18 20:00:00,1207.0,12324.0
2018-03-18 21:00:00,1233.0,11376.0
2018-03-18 22:00:00,875.0,10744.0
2018-03-18 23:00:00,811.0,7900.0
2018-03-19 00:00:00,227.0,316.0
2018-03-19 01:00:00,191.0,316.0
2018-03-19 02:00:00,138.0,0.0
2018-03-19 04:00:00,196.0,0.0
2018-03-19 05:00:00,258.0,9480.0
2018-03-19 06:00:00,281.0,6952.0
2018-03-19 07:00:00,1415.0,7584.0
2018-03-19 08:00:00,395.0,11376.0
2018-03-19 09:00:00,1300.0,7268.0
2018-03-19 10:00:00,381.0,6636.0
2018-03-19 11:00:00,281.0,6320.0
2018-03-19 12:00:00,643.0,6004.0
2018-03-19 13:00:00,1949.0,10428.0
2018-03-19 14:00:00,1229.0,7900.0
2018-03-19 15:00:00,829.0,7584.0
2018-03-19 16:00:00,1419.0,8848.0
2018-03-19 17:00:00,1178.0,7900.0
2018-03-19 18:00:00,3676.0,9164.0
2018-03-19 19:00:00,1927.0,11060.0
2018-03-19 20:00:00,1164.0,11376.0
2018-03-19 21:00:00,1245.0,8848.0
2018-03-19 22:00:00,817.0,8532.0
2018-03-19 23:00:00,444.0,9164.0
2018-03-20 00:00:00,410.0,8216.0
2018-03-20 01:00:00,260.0,1580.0
2018-03-20 02:00:00,176.0,0.0
2018-03-20 04:00:00,183.0,0.0
2018-03-20 05:00:00,282.0,9480.0
2018-03-20 06:00:00,270.0,6004.0
2018-03-20 07:00:00,1948.0,6952.0
2018-03-20 08:00:00,497.0,9164.0
2018-03-20 09:00:00,540.0,6004.0
2018-03-20 10:00:00,306.0,6636.0
2018-03-20 11:00:00,442.0,6004.0
2018-03-20 12:00:00,657.0,6635.0
2018-03-20 13:00:00,549.0,5372.0
2018-03-20 14:00:00,422.0,6004.0
2018-03-20 15:00:00,390.0,6320.0
2018-03-20 16:00:00,407.0,5372.0
2018-03-20 17:00:00,1892.0,6004.0
2018-03-20 18:00:00,925.0,8848.0
2018-03-20 19:00:00,1529.0,8848.0
2018-03-20 20:00:00,1183.0,7268.0
2018-03-20 21:00:00,746.0,7900.0
2018-03-20 22:00:00,756.0,6320.0
2018-03-20 23:00:00,553.0,7584.0
2018-03-21 00:00:00,796.0,1264.0
2018-03-21 01:00:00,854.0,0.0
2018-03-21 02:00:00,148.0,0.0
2018-03-21 04:00:00,204.0,0.0
2018-03-21 05:00:00,283.0,8848.0
2018-03-21 06:00:00,616.0,7900.0
2018-03-21 07:00:00,1896.0,9796.0
2018-03-21 08:00:00,497.0,8532.0
2018-03-21 09:00:00,1411.0,8532.0
2018-03-21 10:00:00,878.0,6004.0
2018-03-21 11:00:00,1542.0,6320.0
2018-03-21 12:00:00,1225.0,6636.0
2018-03-21 13:00:00,540.0,5688.0
2018-03-21 14:00:00,408.0,6636.0
2018-03-21 15:00:00,814.0,7900.0
2018-03-21 16:00:00,958.0,7584.0
2018-03-21 17:00:00,1815.0,7584.0
2018-03-21 18:00:00,2047.0,5056.0
2018-03-21 19:00:00,1109.0,10111.0
2018-03-21 20:00:00,1069.0,7584.0
2018-03-21 21:00:00,1260.0,7268.0
2018-03-21 22:00:00,768.0,1264.0
2018-03-21 23:00:00,481.0,1896.0
2018-03-22 00:00:00,205.0,0.0
2018-03-22 01:00:00,232.0,316.0
2018-03-22 02:00:00,206.0,0.0
2018-03-22 04:00:00,231.0,316.0
2018-03-22 05:00:00,293.0,8532.0
2018-03-22 06:00:00,1693.0,6004.0
2018-03-22 07:00:00,474.0,8532.0
2018-03-22 08:00:00,365.0,0.0
2018-03-22 09:00:00,416.0,0.0
2018-03-22 10:00:00,217.0,632.0
2018-03-22 11:00:00,183.0,0.0
2018-03-22 12:00:00,222.0,948.0
2018-03-22 13:00:00,341.0,9479.0
2018-03-22 14:00:00,413.0,8848.0
2018-03-22 15:00:00,489.0,6952.0
2018-03-22 16:00:00,921.0,6952.0
2018-03-22 17:00:00,939.0,6003.0
2018-03-22 18:00:00,2046.0,10112.0
2018-03-22 19:00:00,1864.0,8216.0
2018-03-22 20:00:00,722.0,13272.0
2018-03-22 21:00:00,607.0,7268.0
2018-03-22 22:00:00,676.0,2212.0
2018-03-22 23:00:00,361.0,1896.0
2018-03-23 01:00:00,361.0,316.0
2018-03-23 05:00:00,361.0,8848.0
2018-03-23 06:00:00,361.0,6004.0
2018-03-23 07:00:00,361.0,8216.0
2018-03-23 08:00:00,361.0,316.0
2018-03-23 12:00:00,361.0,7584.0
2018-03-23 13:00:00,361.0,8216.0
2018-03-23 14:00:00,361.0,6004.0
2018-03-23 15:00:00,361.0,5688.0
2018-03-23 16:00:00,289.0,1580.0
2018-03-23 17:00:00,1089.0,4424.0
2018-03-23 18:00:00,1085.0,6951.0
2018-03-23 19:00:00,1465.0,4108.0
2018-03-23 20:00:00,451.0,2212.0
2018-03-23 21:00:00,569.0,6320.0
2018-03-23 22:00:00,433.0,316.0
2018-03-23 23:00:00,487.0,3476.0
2018-03-24 00:00:00,909.0,4423.0
2018-03-24 01:00:00,886.0,0.0
2018-03-24 02:00:00,203.0,0.0
2018-03-24 03:00:00,195.0,0.0
2018-03-24 04:00:00,216.0,632.0
2018-03-24 05:00:00,214.0,0.0
2018-03-24 06:00:00,296.0,7900.0
2018-03-24 07:00:00,269.0,6952.0
2018-03-24 08:00:00,1645.0,8848.0
2018-03-24 09:00:00,668.0,632.0
2018-03-24 10:00:00,396.0,0.0
2018-03-24 11:00:00,914.0,632.0
2018-03-24 12:00:00,1270.0,0.0
2018-03-24 13:00:00,570.0,7268.0
2018-03-24 14:00:00,1641.0,948.0
2018-03-24 15:00:00,688.0,8848.0
2018-03-24 16:00:00,548.0,7584.0
2018-03-24 17:00:00,1970.0,8532.0
2018-03-24 18:00:00,1221.0,9164.0
2018-03-24 19:00:00,1266.0,6952.0
2018-03-24 20:00:00,650.0,8848.0
2018-03-24 21:00:00,605.0,10112.0
2018-03-24 22:00:00,473.0,3160.0
2018-03-24 23:00:00,423.0,3476.0
2018-03-25 00:00:00,363.0,1580.0
2018-03-25 01:00:00,213.0,0.0
2018-03-25 02:00:00,205.0,0.0
2018-03-25 03:00:00,199.0,316.0
2018-03-25 04:00:00,206.0,0.0
2018-03-25 05:00:00,202.0,0.0
2018-03-25 06:00:00,291.0,9164.0
2018-03-25 07:00:00,325.0,7268.0
2018-03-25 08:00:00,287.0,6004.0
2018-03-25 09:00:00,1707.0,6004.0
2018-03-25 10:00:00,799.0,1896.0
2018-03-25 11:00:00,1322.0,632.0
2018-03-25 12:00:00,381.0,8216.0
2018-03-25 13:00:00,342.0,6636.0
2018-03-25 14:00:00,359.0,8848.0
2018-03-25 15:00:00,551.0,10112.0
2018-03-25 16:00:00,490.0,7268.0
2018-03-25 17:00:00,1596.0,6003.0
2018-03-25 18:00:00,698.0,5372.0
2018-03-25 19:00:00,472.0,6003.0
2018-03-25 20:00:00,477.0,5372.0
2018-03-25 21:00:00,340.0,0.0
2018-03-25 22:00:00,327.0,0.0
2018-03-25 23:00:00,482.0,8216.0
2018-03-26 00:00:00,228.0,0.0
2018-03-26 01:00:00,219.0,0.0
2018-03-26 02:00:00,205.0,0.0
2018-03-26 03:00:00,187.0,0.0
2018-03-26 04:00:00,305.0,8846.0
2018-03-26 05:00:00,1356.0,9479.0
2018-03-26 06:00:00,595.0,10427.0
2018-03-26 07:00:00,358.0,0.0
2018-03-26 08:00:00,429.0,0.0
2018-03-26 09:00:00,187.0,0.0
2018-03-26 10:00:00,208.0,0.0
2018-03-26 11:00:00,221.0,0.0
2018-03-26 12:00:00,541.0,2527.0
2018-03-26 13:00:00,860.0,0.0
2018-03-26 14:00:00,1066.0,6952.0
2018-03-26 15:00:00,636.0,6004.0
2018-03-26 16:00:00,479.0,6003.0
2018-03-26 17:00:00,1995.0,6320.0
2018-03-26 18:00:00,1228.0,6952.0
2018-03-26 19:00:00,917.0,11376.0
2018-03-26 20:00:00,639.0,6635.0
2018-03-26 21:00:00,713.0,5372.0
2018-03-26 22:00:00,480.0,7900.0
2018-03-26 23:00:00,254.0,632.0
2018-03-27 00:00:00,222.0,0.0
2018-03-27 01:00:00,136.0,0.0
2018-03-27 02:00:00,137.0,0.0
2018-03-27 04:00:00,281.0,8216.0
2018-03-27 05:00:00,1710.0,5056.0
2018-03-27 06:00:00,2053.0,6951.0
2018-03-27 07:00:00,402.0,4424.0
2018-03-27 08:00:00,367.0,5056.0
2018-03-27 09:00:00,1934.0,4740.0
2018-03-27 10:00:00,638.0,7268.0
2018-03-27 11:00:00,1051.0,5056.0
2018-03-27 12:00:00,800.0,5372.0
2018-03-27 13:00:00,307.0,6004.0
2018-03-27 14:00:00,296.0,5372.0
2018-03-27 15:00:00,323.0,5688.0
2018-03-27 16:00:00,1767.0,5372.0
2018-03-27 17:00:00,2571.0,6004.0
2018-03-27 18:00:00,1054.0,4424.0
2018-03-27 19:00:00,711.0,6004.0
2018-03-27 20:00:00,1319.0,5688.0
2018-03-27 21:00:00,1090.0,948.0
2018-03-27 22:00:00,696.0,316.0
2018-03-27 23:00:00,212.0,316.0
2018-03-28 00:00:00,286.0,0.0
2018-03-28 01:00:00,219.0,0.0
2018-03-28 02:00:00,253.0,0.0
2018-03-28 03:00:00,202.0,0.0
2018-03-28 04:00:00,283.0,8532.0
2018-03-28 05:00:00,2420.0,10744.0
2018-03-28 06:00:00,836.0,8216.0
2018-03-28 07:00:00,188.0,0.0
2018-03-28 08:00:00,217.0,0.0
2018-03-28 09:00:00,208.0,316.0
2018-03-28 10:00:00,224.0,0.0
2018-03-28 11:00:00,222.0,316.0
2018-03-28 12:00:00,199.0,0.0
2018-03-28 13:00:00,223.0,0.0
2018-03-28 14:00:00,274.0,7584.0
2018-03-28 15:00:00,324.0,7584.0
2018-03-28 16:00:00,291.0,6952.0
2018-03-28 17:00:00,1054.0,6320.0
2018-03-28 18:00:00,1630.0,6636.0
2018-03-28 19:00:00,995.0,6320.0
2018-03-28 20:00:00,1917.0,6635.0
2018-03-28 21:00:00,682.0,4424.0
2018-03-28 22:00:00,561.0,5056.0
2018-03-28 23:00:00,667.0,316.0
2018-03-29 00:00:00,870.0,0.0
2018-03-29 01:00:00,251.0,0.0
2018-03-29 02:00:00,301.0,0.0
2018-03-29 03:00:00,248.0,0.0
2018-03-29 04:00:00,327.0,9164.0
2018-03-29 05:00:00,1825.0,8216.0
2018-03-29 06:00:00,840.0,8532.0
2018-03-29 07:00:00,274.0,5056.0
2018-03-29 08:00:00,303.0,2528.0
2018-03-29 09:00:00,264.0,0.0
2018-03-29 10:00:00,530.0,0.0
2018-03-29 11:00:00,352.0,0.0
2018-03-29 12:00:00,416.0,948.0
2018-03-29 13:00:00,338.0,4108.0
2018-03-29 14:00:00,335.0,6952.0
2018-03-29 15:00:00,354.0,5688.0
2018-03-29 16:00:00,371.0,6319.0
2018-03-29 19:00:00,1141.0,9796.0
2018-03-29 20:00:00,755.0,9480.0
2018-03-29 21:00:00,614.0,7268.0
2018-03-29 22:00:00,485.0,6952.0
2018-03-29 23:00:00,733.0,1264.0
2018-03-30 00:00:00,1025.0,0.0
2018-03-30 01:00:00,203.0,0.0
2018-03-30 02:00:00,218.0,316.0
2018-03-30 03:00:00,201.0,0.0
2018-03-30 04:00:00,305.0,9480.0
2018-03-30 05:00:00,296.0,6004.0
2018-03-30 06:00:00,295.0,6636.0
2018-03-30 07:00:00,1336.0,6320.0
2018-03-30 08:00:00,538.0,7900.0
2018-03-30 09:00:00,2120.0,7268.0
2018-03-30 10:00:00,967.0,5688.0
2018-03-30 11:00:00,2197.0,7900.0
2018-03-30 12:00:00,344.0,6952.0
2018-03-30 13:00:00,267.0,5056.0
2018-03-30 14:00:00,313.0,6951.0
2018-03-30 15:00:00,281.0,3476.0
2018-03-30 16:00:00,333.0,8847.0
2018-03-30 17:00:00,272.0,6636.0
2018-03-30 18:00:00,276.0,5688.0
2018-03-30 19:00:00,296.0,6004.0
2018-03-30 20:00:00,290.0,6319.0
2018-03-30 21:00:00,193.0,316.0
2018-03-30 22:00:00,254.0,0.0
2018-03-30 23:00:00,182.0,0.0
2018-03-31 00:00:00,177.0,0.0
2018-03-31 01:00:00,210.0,0.0
2018-03-31 02:00:00,291.0,0.0
2018-03-31 03:00:00,167.0,0.0
2018-03-31 04:00:00,177.0,316.0
2018-03-31 05:00:00,308.0,9480.0
2018-03-31 06:00:00,326.0,6636.0
2018-03-31 07:00:00,305.0,5688.0
2018-03-31 08:00:00,174.0,0.0
2018-03-31 09:00:00,191.0,632.0
2018-03-31 10:00:00,196.0,0.0
2018-03-31 11:00:00,172.0,0.0
2018-03-31 12:00:00,196.0,316.0
2018-03-31 13:00:00,186.0,0.0
2018-03-31 14:00:00,264.0,8848.0
2018-03-31 15:00:00,296.0,7268.0
2018-03-31 16:00:00,263.0,6320.0
2018-03-31 17:00:00,291.0,6636.0
2018-03-31 18:00:00,290.0,6636.0
2018-03-31 19:00:00,277.0,6004.0
2018-03-31 20:00:00,283.0,6635.0
2018-03-31 21:00:00,186.0,0.0
2018-03-31 22:00:00,184.0,0.0
2018-03-31 23:00:00,188.0,0.0
2018-04-01 00:00:00,175.0,0.0
2018-04-01 01:00:00,194.0,948.0
2018-04-01 02:00:00,200.0,0.0
2018-04-01 03:00:00,165.0,316.0
2018-04-01 04:00:00,197.0,0.0
2018-04-01 05:00:00,269.0,9480.0
2018-04-01 06:00:00,278.0,6951.0
2018-04-01 07:00:00,299.0,6952.0
2018-04-01 08:00:00,208.0,0.0
2018-04-01 09:00:00,188.0,0.0
2018-04-01 10:00:00,189.0,0.0
2018-04-01 11:00:00,174.0,0.0
2018-04-01 12:00:00,186.0,0.0
2018-04-01 13:00:00,199.0,0.0
2018-04-01 14:00:00,275.0,10111.0
2018-04-01 15:00:00,273.0,6320.0
2018-04-01 16:00:00,298.0,6952.0
2018-04-01 17:00:00,289.0,4740.0
2018-04-01 18:00:00,262.0,7899.0
2018-04-01 19:00:00,279.0,6004.0
2018-04-01 20:00:00,313.0,6636.0
2018-04-01 21:00:00,172.0,0.0
2018-04-01 22:00:00,212.0,0.0
2018-04-01 23:00:00,176.0,0.0
2018-04-02 00:00:00,192.0,632.0
2018-04-02 01:00:00,184.0,0.0
2018-04-02 03:00:00,166.0,0.0
2018-04-02 04:00:00,298.0,9164.0
2018-04-02 05:00:00,261.0,7268.0
2018-04-02 06:00:00,286.0,6636.0
2018-04-02 07:00:00,209.0,0.0
2018-04-02 08:00:00,193.0,0.0
2018-04-02 09:00:00,174.0,0.0
2018-04-02 10:00:00,177.0,948.0
2018-04-02 11:00:00,214.0,0.0
2018-04-02 12:00:00,176.0,0.0
2018-04-02 13:00:00,201.0,0.0
2018-04-02 14:00:00,1112.0,9796.0
2018-04-02 15:00:00,999.0,10112.0
2018-04-02 16:00:00,5120.0,11376.0
2018-04-02 17:00:00,4613.0,9796.0
2018-04-02 18:00:00,2641.0,9796.0
2018-04-02 19:00:00,759.0,13588.0
2018-04-02 20:00:00,1722.0,9164.0
2018-04-02 21:00:00,852.0,8532.0
2018-04-02 22:00:00,394.0,6952.0
